season,pitcher_id,pitcher_team_id,pitcher_team,pitcher_hand,main_rows,pitcher_trackman_id,track_rows,count_error,mix_error,cost,margin
2020,23307,14,HAN_EAG,1,1941,69745,1704,0.024709650147539897,0.02224673330783844,0.06920311676321678,0.3831338711274226
2020,22163,17,DOO_BEA,2,999,63248,986,0.04988966619077129,0.07942570000886917,0.20874106620850963,0.3037249073367958
2020,22782,17,DOO_BEA,1,1204,61643,1195,0.055488811162703655,0.05257612466812134,0.16064106049894633,0.05764927552963606
2020,22253,17,DOO_BEA,2,257,72447,250,0.035286737202466334,0.0527287982404232,0.14074433368331274,1.200960476834915
2020,22131,12,MIN_NCD,1,2373,65042,698,0.14107993303660127,0.04798608645796776,0.23705210595253678,0.15044425625988733
2020,23988,20,LG_TWI,2,2172,50157,1295,0.4851235284421902,0.11546245962381363,0.7160484476898175,0.1568702398661932
2020,23617,12,MIN_NCD,2,67,65909,20,0.12443331042993844,0.10101139545440674,0.3264561013387519,0.9030943256414163
2020,23518,18,KIW_HER,1,2516,62363,2112,0.09581300770468015,0.0752091109752655,0.24623122965521116,0.14835910735376512
2020,23916,16,LOT_GIA,2,2809,76355,821,1.176829576057461,0.15892840921878815,1.4946863944950373,
2020,23293,16,LOT_GIA,2,384,76355,821,0.8108668519825457,0.24845199286937714,1.3077708377213,
2020,21402,18,KIW_HER,2,780,69399,633,0.12946427972164987,0.15241532027721405,0.43429492027607797,0.10010434679284153
2020,22389,14,HAN_EAG,2,2260,65769,1399,0.37390414237472225,0.05563702806830406,0.48517819851133037,0.022478671363949765
2020,23695,17,DOO_BEA,2,1295,63248,986,0.20939293173931173,0.09190592169761658,0.3932047751345449,0.2583425364893879
2020,22380,16,LOT_GIA,2,2224,76355,821,0.9434020083300103,0.17281095683574677,1.2890239220015038,
2020,22763,16,LOT_GIA,2,4,76355,821,5.15467227383623,0.4165651500225067,5.987802573881243,
2020,23590,19,KT_WIZ,1,1177,68043,839,0.2710890773955281,0.09983977675437927,0.47076863090428667,0.0066899057695959385
2020,23633,13,SAM_LIO,2,2670,50449,1459,0.17936506390959384,0.12443306297063828,0.4282311898508704,0.07833771873195605
2020,22118,21,NC_DIN,1,1136,64995,950,0.11002138021038377,0.04208851978182793,0.19419841977403962,0.10569144324863
2020,22397,14,HAN_EAG,2,1039,74857,879,0.061665535941129335,0.0335550382733345,0.12877561248779834,0.36290453539856493
2020,21940,12,MIN_NCD,2,467,65206,305,0.6555008280156107,0.17978733777999878,1.0150755035756083,0.022922797365376724
2020,23478,20,LG_TWI,2,772,62146,659,0.12635985945817474,0.0624607689678669,0.25128139739390853,0.1783521310374443
2020,23112,21,NC_DIN,2,1432,66920,1576,0.1643949181693003,0.026909450069069862,0.21821381830744002,0.04431799344504039
2020,23105,21,NC_DIN,2,2241,65933,1575,0.2838376008883632,0.07461626082658768,0.43307012254153854,0.033088876975418735
2020,23154,20,LG_TWI,2,212,69104,586,1.0454061236400616,0.057120438665151596,1.1596470009703648,0.3825010049533484
2020,21874,15,KIA_TIG,1,581,64580,241,0.12658564332823374,0.22654666006565094,0.5796789634595356,0.04152641463929285
2020,21978,15,KIA_TIG,2,457,65665,283,0.27337613136567995,0.2736756503582001,0.8207274320820801,0.012213968638818073
2020,22925,15,KIA_TIG,2,200,65696,162,0.5403298112167798,0.06030173972249031,0.6609332906617604,0.7234884247424276
2020,22277,13,SAM_LIO,2,2601,50449,1459,0.153192509872083,0.19025683403015137,0.5337061779323857,0.034764335324243056
2020,21372,15,KIA_TIG,1,350,66630,192,0.1522945723795761,0.07453400641679764,0.3013625852131714,0.09279715161707625
2020,20700,18,KIW_HER,2,293,74359,264,0.024955260010793623,0.16887982189655304,0.3627149038038997,0.6545631493227351
2020,23515,18,KIW_HER,2,1006,67391,954,0.026082728126136878,0.10871016979217529,0.24350306771048746,0.29753218099191425
2020,23790,20,LG_TWI,2,50,69104,586,2.4748726566251613,0.07645464688539505,2.6277819503959514,0.48581809433218215
2020,23628,19,KT_WIZ,2,444,65057,262,0.45900753013500406,0.1084151566028595,0.675837843340723,0.22669549069272854
2020,22923,14,HAN_EAG,1,113,60140,346,1.2183400742590385,0.055566877126693726,1.329473828512426,0.7107733845088706
2020,21549,18,KIW_HER,2,331,74359,264,0.14651046158860037,0.2106081247329712,0.5677267110545428,0.3984880504750592
2020,23362,18,KIW_HER,2,606,69399,633,0.12258207905853791,0.02750069834291935,0.1775834757443766,0.07908926539525929
2020,21830,21,NC_DIN,1,494,67962,404,0.13215175261657652,0.04965847358107567,0.23146869977872786,0.3113108144354184
2020,22540,17,DOO_BEA,2,969,63248,986,0.08034887367547938,0.12694402039051056,0.3342369144565005,0.1128212641864943
2020,21279,12,MIN_NCD,1,217,67989,72,0.020588002625819612,0.04783935472369194,0.1162667120732035,0.19434841736203623
2020,22784,16,LOT_GIA,1,201,77591,392,0.7178438642776506,0.28911563754081726,1.296075139359285,0.07450994548745182
2020,22478,13,SAM_LIO,2,650,63960,454,0.06591525849442803,0.10761640220880508,0.2811480629120382,0.087408140203312
2020,23761,21,NC_DIN,1,795,68902,744,0.002378782329693685,0.0533515103161335,0.10908180296196068,0.03499093335483483
2020,23314,21,NC_DIN,2,406,63959,728,0.6514523406945907,0.18635426461696625,1.0241608699285232,0.5649167104736366
2020,23769,19,KT_WIZ,2,1541,64047,767,0.629970675932082,0.10518475621938705,0.8403401883708561,0.08273645705007215
2020,23458,15,KIA_TIG,2,651,65665,283,0.07979924644678782,0.1831725835800171,0.446144413606822,0.547187906527725
2020,23157,20,LG_TWI,1,13,79825,539,3.684180648798282,0.2634519040584564,4.211084456915195,0.0008190991327587938
2020,23568,17,DOO_BEA,1,615,63292,720,0.22034424250005724,0.11156058311462402,0.4434654087293053,0.06981576001607781
2020,23850,20,LG_TWI,2,88,69104,586,1.9180619196173474,0.04618661105632782,2.010435141730003,0.3758955511641142
2020,22668,15,KIA_TIG,2,681,65665,283,0.12478434236359703,0.20275062322616577,0.5302855888159286,0.35788739922067236
2020,23110,21,NC_DIN,2,489,63959,728,0.46586013503251333,0.2734934687614441,1.0128470725554015,0.3807114267490581
2020,22624,16,LOT_GIA,2,863,76355,821,0.002537417466275116,0.1373690366744995,0.27727549081527414,
2020,22596,14,HAN_EAG,2,233,64760,622,1.0845670085993815,0.14399127662181854,1.3725495618430186,0.19397771664893604
2020,23869,18,KIW_HER,2,50,74359,264,1.726798874603562,0.06390440464019775,1.8546076838839576,0.7576793606223031
2020,21699,21,NC_DIN,1,407,67962,404,0.0611388355479523,0.08949939161539078,0.24013761877873385,0.5838003277289863
2020,23342,15,KIA_TIG,2,227,65696,162,0.4142890903214145,0.06489674746990204,0.5440825852612186,0.6663287550451429
2020,23565,12,MIN_NCD,2,1045,65206,305,0.1487595206916108,0.09858082979917526,0.3459211802899613,0.3420557265962776
2020,23696,17,DOO_BEA,1,1410,68200,1478,0.11006300771902033,0.03841838240623474,0.18689977253148982,0.015371911627419799
2020,21840,20,LG_TWI,2,955,76650,947,0.023290318416837152,0.08652324229478836,0.19633680300641387,0.034911969247908736
2020,23991,20,LG_TWI,2,109,69104,586,1.7062179235570705,0.02502843737602234,1.7562747983091151,0.4055555376600859
2020,22280,17,DOO_BEA,1,517,62951,487,0.003251772495240779,0.14705349504947662,0.297358762594194,0.2617125879031299
2020,23898,15,KIA_TIG,2,2202,77637,1515,0.37904202661537933,0.12435948848724365,0.6277610035898666,0.933152658056021
2020,23870,18,KIW_HER,1,839,63342,952,0.20531512487380166,0.024583308026194572,0.2544817409261908,0.11799884015273499
2020,22250,14,HAN_EAG,1,178,60140,346,0.7671527168127792,0.13247422873973846,1.0321011742922561,0.8148722562968356
2020,23206,19,KT_WIZ,1,1188,76757,1004,0.10102998494178284,0.10977151244878769,0.3205730098393582,0.02229637274267926
2020,23684,16,LOT_GIA,2,622,76355,821,0.32956366748287724,0.1556958556175232,0.6409553787179236,
2020,21415,17,DOO_BEA,2,116,72447,250,0.8260723873263274,0.16510169208049774,1.1562757714873229,0.9350224853946187
2020,23497,16,LOT_GIA,2,17,76355,821,3.873738428374166,0.3215585947036743,4.5168556177815145,
2020,23749,14,HAN_EAG,2,800,64760,622,0.14597282311127646,0.04545487463474274,0.23688257238076194,0.17553609303200268
2020,22505,14,HAN_EAG,2,835,74857,879,0.15668184310958733,0.059564750641584396,0.2758113443927561,0.02784260526335558
2020,23236,12,MIN_NCD,2,227,50995,74,0.03816615869892459,0.10444089025259018,0.24704793920410495,1.3294619265527956
2020,22015,16,LOT_GIA,2,963,76355,821,0.10698110834021524,0.08150307089090347,0.2699872501220222,
2020,23536,12,MIN_NCD,2,1158,65206,305,0.2513437194064938,0.03866678848862648,0.32867729638374676,0.3356075459176102
2020,22575,17,DOO_BEA,2,881,63248,986,0.17545288916611668,0.028223605826497078,0.23190010081911083,0.16216602536692282
2020,22368,13,SAM_LIO,1,723,61411,439,0.07391513967044006,0.05032016336917877,0.1745554664087976,0.35412571088025224
2020,22404,19,KT_WIZ,2,415,65057,262,0.3916185082300272,0.3110714256763458,1.0137613595827188,0.10522668991274653
2020,23693,17,DOO_BEA,2,21,72447,250,2.4972038687657676,0.19333331286907196,2.8838704945039115,1.3264170856667974
2020,23689,17,DOO_BEA,2,387,72447,250,0.37275901749918994,0.1977061778306961,0.7681713731605821,0.10203755481594712
2020,22666,17,DOO_BEA,1,542,62951,487,0.043882305179211656,0.14461266994476318,0.333107645068738,0.02782963398763716
2020,23597,17,DOO_BEA,2,166,72447,250,0.47025250970732824,0.12597978115081787,0.722212072008964,1.1541533441735723
2020,23951,12,MIN_NCD,2,258,50995,74,0.1656485914440209,0.031864628195762634,0.22937784783554616,1.1996434053666878
2020,21943,12,MIN_NCD,2,598,65206,305,0.40870752581780856,0.06861110776662827,0.5459297413510651,0.6988157510384774
2020,21690,19,KT_WIZ,2,735,78517,798,0.14920925376436323,0.08219265192747116,0.31359455761930555,0.2213428563477864
2020,23848,18,KIW_HER,2,790,69399,633,0.142187097649618,0.06376581639051437,0.26971873043064676,0.14071442178978977
2020,23935,17,DOO_BEA,2,889,76329,728,0.13659473205742056,0.1548403650522232,0.446275462161867,0.35277675916501305
2020,23772,19,KT_WIZ,2,323,65057,262,0.14167676376109295,0.14792995154857635,0.43753666685824566,0.8062103590595235
2020,22922,20,LG_TWI,1,751,67119,775,0.06310262368504738,0.01714671030640602,0.09739604429785942,0.08942126841705456
2020,23385,20,LG_TWI,2,497,69104,586,0.19609821232483426,0.18061625957489014,0.5573307314746145,0.33828081818338607
2020,23650,16,LOT_GIA,1,1001,62528,955,0.00538313346746655,0.05279546603560448,0.1109740655386755,0.16828706789200432
2020,23932,17,DOO_BEA,2,36,72447,250,1.9773284094798593,0.2918093502521515,2.5609471099841623,0.8382558496190526
2020,21654,20,LG_TWI,2,772,69104,586,0.24358075923793532,0.18508827686309814,0.6137573129641316,0.09234420327428605
2020,23871,18,KIW_HER,1,570,67365,526,0.0011511284321894522,0.1225072517991066,0.24616563203040265,0.08572800799952329
2020,23554,12,MIN_NCD,2,563,65206,305,0.4689148724351986,0.0648309662938118,0.5985768050228222,0.4668074909687707
2020,23257,19,KT_WIZ,2,204,65057,262,0.31605677289282763,0.18236613273620605,0.6807890383652397,0.909691259859625
2020,22205,14,HAN_EAG,2,296,64760,622,0.8461559851543834,0.0808943510055542,1.0079446871654918,0.29396921702659107
2020,23967,19,KT_WIZ,2,50,65057,262,1.7072411193069104,0.06922145932912827,1.845684037965167,1.0097731006730104
2020,23787,20,LG_TWI,2,180,69104,586,1.208201258083661,0.05509057641029358,1.3183824109042481,0.37409882875200484
2020,22278,13,SAM_LIO,1,1052,77927,709,0.030267350131755855,0.04134136438369751,0.11295007889915087,0.07521822409427781
2020,23440,14,HAN_EAG,2,614,64760,622,0.11826585615056562,0.06896848231554031,0.25620282078164625,0.29396923192775226
2020,23737,12,MIN_NCD,1,153,62966,60,0.145568977742645,0.13801173865795135,0.4215924550585477,0.11321160482457504
2020,23643,13,SAM_LIO,2,221,63960,454,1.1417475188307176,0.10782194137573242,1.3573914015821824,0.07266809036429223
2020,23886,15,KIA_TIG,2,54,65696,162,1.8363015340433844,0.1883685141801834,2.213038562403751,0.7553338229896696
2020,22667,15,KIA_TIG,1,109,66630,192,1.312600430053025,0.11323300004005432,1.5390664301331336,0.14776889033552632
2020,21754,20,LG_TWI,1,130,79825,539,1.44804065521239,0.0852593258023262,1.6185593068170423,0.07835876661990326
2020,23175,20,LG_TWI,2,84,62146,659,2.081267932638931,0.015528306365013123,2.112324545368957,0.18926311401609208
2020,23929,16,LOT_GIA,2,681,76355,821,0.239080528426868,0.14891809225082397,0.536916712928516,
2020,23648,16,LOT_GIA,2,230,76355,821,1.321692475748537,0.1312670260667801,1.5842265278820973,
2020,23556,14,HAN_EAG,2,110,64760,622,1.8303579226447493,0.17879532277584076,2.187948568196431,0.06290763922965503
2020,22761,19,KT_WIZ,2,593,64047,767,0.3239855588285474,0.2040327936410904,0.7320511461107282,0.15011407965399126
2020,22007,13,SAM_LIO,2,364,63960,454,0.6445275471205054,0.08872264623641968,0.8219728395933448,0.1490652858227044
2020,22867,14,HAN_EAG,2,242,64760,622,1.046826680616535,0.0731586366891861,1.1931439539949071,0.29428100892341114
2020,23190,18,KIW_HER,1,61,60336,332,1.7599614644526058,0.0690089613199234,1.8979793870924526,0.1326882038198116
2020,23574,17,DOO_BEA,2,859,76329,728,0.10230565857878826,0.061369311064481735,0.22504428070775173,0.32034417376954405
2020,23979,14,HAN_EAG,2,368,61156,660,0.6883080419138503,0.09119824320077896,0.8707045283154082,0.08956761351788067
2020,23893,15,KIA_TIG,2,496,65696,162,0.3649553068207734,0.11612444370985031,0.597204194240474,0.025423224249284004
2020,23437,14,HAN_EAG,2,387,64760,622,0.5788827843338096,0.05900600180029869,0.696894787934407,0.29428101637399173
2020,22579,15,KIA_TIG,1,48,62908,4,1.641097457480662,0.07092204689979553,1.7829415512802531,0.5957804048991573
2020,23235,12,MIN_NCD,2,329,50995,74,0.4079131842050092,0.13150963187217712,0.6709324479493635,0.6206297565106276
2020,21813,15,KIA_TIG,2,555,65665,283,0.07947702122928302,0.08915209025144577,0.25778120173217456,0.5963797954322647
2020,23747,14,HAN_EAG,2,207,64760,622,1.2023500442557653,0.039386533200740814,1.281123110657247,0.29428099402224994
2020,23634,13,SAM_LIO,2,749,63960,454,0.07564830582735915,0.06379424780607224,0.20323680143950362,0.1417221874982566
2020,23232,13,SAM_LIO,2,330,63960,454,0.742306525325934,0.09710153192281723,0.9365095891715685,0.11554975797827538
2020,23593,19,KT_WIZ,2,791,64047,767,0.036303486376766614,0.16448085010051727,0.36526518657780116,0.06895997160650591
2020,23139,21,NC_DIN,2,151,67956,72,0.6656479202315797,0.17555563151836395,1.0167591832683076,0.7896378192455016
2020,22110,13,SAM_LIO,1,673,61411,439,0.0023538581970310446,0.17840449512004852,0.3591628484371281,0.009505473142351839
2020,22731,20,LG_TWI,1,161,66145,589,1.3241999417138643,0.11393604427576065,1.5520720302653856,0.002530333320603262
2020,23101,21,NC_DIN,2,284,63959,728,1.0077763458685345,0.0223599374294281,1.0524962207273907,0.7033490098684121
2020,22933,16,LOT_GIA,2,314,76355,821,1.0115375474446973,0.2704407274723053,1.5524190023893079,
2020,22926,15,KIA_TIG,1,124,66630,192,1.18476705854314,0.3487040102481842,1.8821750790395084,0.07922737844225392
2020,23654,16,LOT_GIA,2,559,76355,821,0.4361734025411357,0.2893010079860687,1.0147754185132731,
2020,22622,19,KT_WIZ,1,245,77563,264,0.14131287432071993,0.23383408784866333,0.6089810500180466,0.6062938016036039
2020,23284,14,HAN_EAG,2,468,64760,622,0.389285355510804,0.0686100497841835,0.526505455079171,0.29428102382457233
2020,23952,12,MIN_NCD,2,251,50995,74,0.1382496172559069,0.10623424500226974,0.3507181072604464,1.0485869676516835
2020,23703,17,DOO_BEA,2,372,72447,250,0.33333209751973225,0.04886268079280853,0.4310574591053493,0.4906527848648512
2020,23903,21,NC_DIN,1,420,67962,404,0.029773176269732637,0.09103062748908997,0.21183443124791257,0.5415185257060928
2020,23599,19,KT_WIZ,1,71,77563,264,1.369978291237027,0.26388874650001526,1.8977557842370576,0.6062938016036039
2020,23953,12,MIN_NCD,2,306,50995,74,0.33566827733168036,0.1565796285867691,0.6488275345052186,0.749605554105857
2020,23860,13,SAM_LIO,1,867,65496,593,0.044993235034290535,0.07080700993537903,0.1866072549050486,0.2078848971177516
2020,22621,18,KIW_HER,1,280,60336,332,0.24874118016395208,0.06082051992416382,0.3703822200122797,0.22736647165638235
2020,23985,14,HAN_EAG,2,163,64760,622,1.4400216961328844,0.07199682295322418,1.5840153420393328,0.08275001057422138
2020,23947,12,MIN_NCD,2,109,50995,74,0.6906991044630999,0.10460490733385086,0.8999089191308016,0.04623841806344142
2020,23498,16,LOT_GIA,2,24,76355,821,3.5452343614021298,0.24264460802078247,4.030523577443695,
2020,23600,19,KT_WIZ,2,93,65057,262,1.0957719697612323,0.14050211012363434,1.376776190008501,1.0141747099745775
2020,22312,18,KIW_HER,2,412,67828,582,0.42379100367119893,0.12797556817531586,0.6797421400218306,0.038137167811708395
2020,22785,14,HAN_EAG,2,69,64760,622,2.291392881907724,0.07114917039871216,2.433691222705148,0.0599966824892757
2020,23260,19,KT_WIZ,2,249,65057,262,0.11760583416899006,0.06539828330278397,0.248402400774558,1.1400871080744768
2020,22899,16,LOT_GIA,2,348,76355,821,0.9090382640679033,0.16488410532474518,1.2388064747173937,
2020,23640,13,SAM_LIO,1,720,61411,439,0.06976288456967339,0.15351925790309906,0.3768014003758715,0.09810884476778892
2020,23909,21,NC_DIN,2,141,67956,72,0.5975944569865641,0.07619070261716843,0.749975862220901,1.3581251388830013
2020,22136,18,KIW_HER,2,104,74359,264,1.0046641571703647,0.11432057619094849,1.2333053095522617,0.6915089736522599
2020,23336,17,DOO_BEA,1,223,77211,379,0.5914012253174281,0.0732133761048317,0.7378279775270915,0.5023721152507159
2020,22722,20,LG_TWI,2,31,62146,659,3.058183286329521,0.04899701848626137,3.156177323302044,0.2513763022232416
2020,22261,13,SAM_LIO,2,316,63960,454,0.7855231268257166,0.10674066096544266,0.9990044487566019,0.33880187561209496
2020,23499,16,LOT_GIA,2,68,76355,821,2.5300036816730707,0.07825667411088943,2.6865170298948495,
2020,22099,21,NC_DIN,2,124,67956,72,0.47008113668760476,0.2177049070596695,0.9054909508069438,1.6161505338630535
2020,21622,12,MIN_NCD,1,349,66990,119,0.006580147021571392,0.06833750754594803,0.14325516211346745,0.5803002204454577
2020,23122,17,DOO_BEA,2,174,72447,250,0.4234603482005692,0.0392293818295002,0.5019191118595696,1.1952685610844114
2020,23513,18,KIW_HER,2,105,74359,264,0.9951854132158209,0.1633644849061966,1.321914383028214,0.6915089885534211
2020,21571,21,NC_DIN,2,71,67956,72,0.08156648159864144,0.20476199686527252,0.4910904753291865,2.2390287298323335
2020,23204,21,NC_DIN,2,355,63959,728,0.7853347952851548,0.2999218702316284,1.3851785357484117,0.3030413293979839
2020,23942,17,DOO_BEA,2,321,72447,250,0.18630522342032485,0.11291667819023132,0.4121385798007875,0.6100611389768282
2020,23596,21,NC_DIN,2,88,67956,72,0.1304037691174429,0.1475098878145218,0.42542354474648647,1.9906999455218175
2020,23727,12,MIN_NCD,1,13,50911,20,1.4560170651309097,0.04444596543908119,1.544908996009072,0.2864737602102627
2020,23043,19,KT_WIZ,2,55,65057,262,1.6137150612960864,0.013288083486258984,1.6402912282686044,1.1922112302321697
2020,23868,18,KIW_HER,2,68,74359,264,1.4245180027306281,0.12011915445327759,1.6647563116371833,0.6915089736522599
2020,23258,19,KT_WIZ,1,48,77563,264,1.754824112142456,0.20005953311920166,2.1549431783808592,0.6062937718012815
2020,23963,19,KT_WIZ,2,19,65057,262,2.6433344784772452,0.16143596172332764,2.9662064019239005,0.8982326788294817
2020,23966,19,KT_WIZ,2,9,65057,262,3.33648165903719,0.12277352809906006,3.5820287152353103,1.1028699380744005
2020,22881,14,HAN_EAG,2,284,64760,622,0.8873989436884324,0.06835758686065674,1.024114117409746,0.29396921702659107
2020,23863,13,SAM_LIO,2,373,63960,454,0.6201691032884646,0.0974607989192009,0.8150907011268664,0.11411268999274071
2020,22414,13,SAM_LIO,2,444,63960,454,0.4463506185367567,0.007430007215589285,0.4612106329679353,0.48752825417961176
2020,23984,14,HAN_EAG,2,128,64760,622,1.6800757195954112,0.09032750874757767,1.8607307370905666,0.23454590448176837
2020,23751,14,HAN_EAG,2,315,64760,622,0.7841459103701709,0.15221771597862244,1.0885813423274158,0.29396921702659107
2020,23754,14,HAN_EAG,2,230,64760,622,1.09747041343529,0.07418868690729141,1.2458477872498728,0.11667898603713489
2020,23352,19,KT_WIZ,1,16,77563,264,2.8134310661968662,0.07550493627786636,2.964440938752599,0.6395395700016504
2020,23857,13,SAM_LIO,2,551,63960,454,0.2308768544259019,0.048653360456228256,0.3281835753383584,0.4091855361073762
2020,22473,13,SAM_LIO,2,541,63960,454,0.24915889926335044,0.038619473576545715,0.3263978464164419,0.4626989661663323
2020,23644,13,SAM_LIO,1,704,61411,439,0.047321550096993015,0.07214853912591934,0.1916186283488317,0.27412004093721354
2020,22815,13,SAM_LIO,1,115,99445,324,1.4540578807418036,0.22633743286132812,1.90673274646446,0.03025480733481256
2020,23262,19,KT_WIZ,2,21,65057,262,2.54802429867292,0.0727735310792923,2.6935713608315046,1.2284822171912824
2020,23895,15,KIA_TIG,1,68,66630,192,1.7789742912481818,0.06034928560256958,1.899672862453321,0.32203820891615376
2020,23638,13,SAM_LIO,1,1353,75421,790,0.11306964471651071,0.05293091759085655,0.2189314798982238,0.07497284327524678
2020,23680,15,KIA_TIG,2,30,65696,162,2.4096475147907093,0.12374039739370346,2.657128309578116,0.755333778286186
2020,23887,15,KIA_TIG,2,40,65696,162,2.1300626525715476,0.1019311472773552,2.333924947126258,0.7553338378908308
2020,23231,13,SAM_LIO,2,756,63960,454,0.0849383527344516,0.07095851749181747,0.22685538771808655,0.3525623531133384
2020,23885,15,KIA_TIG,1,30,62908,4,1.1832643638551819,0.3218393325805664,1.8269430290163147,1.2465236454586046
2020,23618,12,MIN_NCD,2,41,65909,20,0.3574047764628001,0.03333304449915886,0.42407086546111783,1.4069167039106274
2020,22836,12,MIN_NCD,2,54,65909,20,0.08774120951369735,0.12389898300170898,0.3355391755171153,1.1645735612819577
2020,23954,12,MIN_NCD,2,147,50995,74,0.39396719649140177,0.05578182265162468,0.5055308417946511,0.6523148078093088
2020,23240,12,MIN_NCD,2,111,50995,74,0.6726805989604223,0.05847693979740143,0.7896344785552252,0.0822753992664742
2020,23740,12,MIN_NCD,2,109,50995,74,0.6906991044630999,0.16633321344852448,1.0233655313601489,0.04623840316228023
2020,23933,17,DOO_BEA,2,183,72447,250,0.3733105645150978,0.03706938400864601,0.44744933253238983,1.1818020985914686
2020,23943,17,DOO_BEA,1,66,68249,70,0.12016325286852503,0.09670347720384598,0.313570207276217,1.8696025275926873
2020,23449,14,HAN_EAG,2,16,64760,622,3.706674779900867,0.16941756010055542,4.045509900101978,0.057754936898112064
2020,23446,14,HAN_EAG,2,27,64760,622,3.2076836137818794,0.08145638555288315,3.3705963848876457,0.29428099402224994
2020,22309,14,HAN_EAG,2,89,61156,660,2.0992950156241124,0.09091273695230484,2.281120489528722,0.17179192296230816
2020,23721,18,KIW_HER,2,17,74359,264,2.7682527494317233,0.14393939077854156,3.0561315309888064,0.8045237570450894
2020,23873,18,KIW_HER,2,23,74359,264,2.480570676979942,0.09343443065881729,2.6674395382975766,0.7602981278648784
2020,23874,18,KIW_HER,1,25,60336,332,2.6289993114762154,0.057898491621017456,2.7447962947182503,0.1446997765384319
2020,23519,18,KIW_HER,1,35,60336,332,2.3035769110415876,0.053212836384773254,2.410002583811134,0.2736452314935329
2020,23615,18,KIW_HER,2,22,74359,264,2.523130291398738,0.2626262605190277,3.0483828124367935,0.6912741422103039
2020,23360,18,KIW_HER,1,20,60336,332,2.8425734117742745,0.24503278732299805,3.3326389864202706,0.13268818891865042
2020,23879,18,KIW_HER,1,97,60336,332,1.3021283708271252,0.0981425866484642,1.4984135441240536,0.1995514873347881
2020,23765,21,NC_DIN,1,27,67962,404,2.74020149977691,0.21198223531246185,3.1641659704018337,0.5030394762265677
2020,23532,21,NC_DIN,2,25,67956,72,1.1001360625932146,0.11111418157815933,1.3223644257495333,2.512035779988927
2020,23764,21,NC_DIN,2,32,67956,72,0.8617250391482165,0.09139803051948547,1.0445211001871875,2.45469672266261
2020,23904,21,NC_DIN,1,183,67962,404,0.8574702523431279,0.056305110454559326,0.9700804732522466,0.5411315649016304
2020,22810,13,SAM_LIO,2,14,63960,454,3.836374699600787,0.09660201519727707,4.029578729995341,0.13146395971472558
2020,23150,20,LG_TWI,2,33,62146,659,2.997558664513086,0.04419553652405739,3.085949737561201,0.0887570690918329
2020,23383,20,LG_TWI,2,39,69104,586,2.717818835235551,0.18250496685504913,3.082828768945649,0.04574420185800765
2020,23856,13,SAM_LIO,2,37,61457,479,2.9603670795489494,0.07237299531698227,3.105113070182914,0.2571019382268638
2020,22539,17,DOO_BEA,2,106,72447,250,0.9154174876621779,0.16952408850193024,1.2544656646660384,1.3264170856667974
2020,23690,17,DOO_BEA,1,16,68249,70,1.4916425282032746,0.2095218151807785,1.9106861585648316,1.7340778225403115
2020,21587,17,DOO_BEA,2,13,72447,250,2.949188992508825,0.1391088217496872,3.227406636008199,1.2793064983083227
2020,22233,17,DOO_BEA,1,29,68249,70,0.9236584905973353,0.014289247803390026,0.9522369862041153,1.9684933481108233
2020,22960,17,DOO_BEA,2,98,72447,250,0.9931264719894939,0.11219265311956406,1.217511778228622,1.252959710497997
2020,23934,17,DOO_BEA,2,163,72447,250,0.48837989429988493,0.1196708157658577,0.7277215258316003,1.3264170707656362
2020,23762,21,NC_DIN,2,291,63959,728,0.9835117238689035,0.20807123184204102,1.3996541875529855,0.0774883252883436
2020,23912,21,NC_DIN,2,22,67956,72,1.222738384685547,0.21957705914974213,1.6618925029850313,1.9355277422429742
2020,23763,21,NC_DIN,2,26,67956,72,1.0623957346103676,0.12962962687015533,1.3216549883506783,2.8083414513231935
2020,23738,12,MIN_NCD,2,103,65909,20,0.549316504395204,0.025490129366517067,0.6002967631282381,0.27756420998633313
2020,23858,13,SAM_LIO,2,60,63960,454,2.4335510365296855,0.09471366554498672,2.622978367619659,0.2672955243795663
2020,23743,12,MIN_NCD,2,140,50995,74,0.44241957987734803,0.050489455461502075,0.5433984908003522,0.3731164918573855
2020,23729,12,MIN_NCD,2,26,65909,20,0.7992375287418394,0.13999998569488525,1.07923750013161,1.1645735687325383
2020,23977,14,HAN_EAG,1,134,60140,346,1.0492637442151045,0.06984928250312805,1.1889623092213606,0.7660524833976847
2020,22870,14,HAN_EAG,2,91,61156,660,2.077316108905337,0.06767674535512924,2.2126695996155954,0.17584787002766156
2020,23910,21,NC_DIN,1,99,67962,404,1.467235823964022,0.09348684549331665,1.6542095149506553,0.590369966577291
2020,23959,12,MIN_NCD,2,58,65909,20,0.017536950840448817,0.15789465606212616,0.33332626296470114,1.151960942776003
2020,22710,17,DOO_BEA,2,97,72447,250,1.0032788434535114,0.04438868165016174,1.0920562067538349,1.1631956519080617
2020,22541,17,DOO_BEA,1,79,68249,70,0.05717076241439045,0.08571372181177139,0.22859820603793324,1.562234758123556
2020,23931,17,DOO_BEA,2,46,72447,250,1.7380987204140252,0.2266666442155838,2.191432008845193,1.3264170260621526
2020,23331,17,DOO_BEA,1,126,68249,70,0.5193312141991004,0.1569523811340332,0.8332359764671669,0.6541721909337133
2020,23145,21,NC_DIN,2,53,67956,72,0.36924855405042223,0.19230769574642181,0.7538639455432659,2.2214460748793305
